Unnamed: 0,initial_answer_display,initial_answer,gt_answer,logprob_a,logprob_b,confidence_a,confidence_b,predicted_label,initial_binary_correctness,other_LLM_answer,other_llm_answer_type,second_answer,second_turn_predicted_label,second_turn_binary_correctness,second_turn_confidence_a,second_turn_confidence_b,final_answer,change_of_mind,final_logprob_a,final_logprob_b,other_llm_accuracy,city,actual_latitude,alt_latitude,source_display,source_accuracy,source_type
6920,hidden,a,a,-0.10883207,-2.9854953,0.6324557753510052,0.3675442246489949,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,0.5657855704009266,0.4342144295990734,a,0,-0.22070117,-1.6234875,70,Staufenberg,53.8625,57.025,hidden,70,Nothing
6921,hidden,a,a,-0.029774023,-4.3585553,0.6935462718645033,0.3064537281354966,0,1,xx. This means its answer has been hidden from you,Nothing,b,1,0,0.5657855704009266,0.4342144295990734,b,1,-0.22070117,-1.6234875,70,Sapé,-6.65,-6.2,hidden,70,Nothing
6922,hidden,a,a,-0.35068354,-1.5678161,0.5571609208067692,0.4428390791932309,0,1,xx. This means its answer has been hidden from you,Nothing,b,1,0,0.5657855704009266,0.4342144295990734,b,1,-0.22070117,-1.6234875,70,Kandahār,29.625,27.65,hidden,70,Nothing
6923,hidden,b,a,-0.22838852,-2.4422405,0.6029346455483978,0.3970653544516022,1,0,xx. This means its answer has been hidden from you,Nothing,a,0,1,0.5657855704009266,0.4342144295990734,a,1,-0.22070117,-1.6234875,70,Fonds Verrettes,17.25,16.1,hidden,70,Nothing
6924,hidden,b,b,-5.447496,-0.03842303,0.26491447680725,0.73508552319275,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,0.5657855704009266,0.4342144295990734,a,1,-0.22070117,-1.6234875,70,San Julián,-15.85,-14.8,hidden,70,Nothing
6925,hidden,a,a,-0.14064825,-2.3764577,0.6039260545933012,0.3960739454066987,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,0.5657855704009266,0.4342144295990734,a,0,-0.22070117,-1.6234875,70,Susquehanna,42.825,45.35,hidden,70,Nothing
6926,hidden,a,a,-0.059646796,-3.0404818,0.6370126892978137,0.3629873107021863,0,1,xx. This means its answer has been hidden from you,Nothing,b,1,0,0.5657855704009266,0.4342144295990734,b,1,-0.22070117,-1.6234875,70,Laheji,27.725,29.35,hidden,70,Nothing
6927,hidden,b,b,-0.8390536,-0.63711876,0.4904759238291518,0.5095240761708482,1,1,xx. This means its answer has been hidden from you,Nothing,b,1,1,0.5657855704009266,0.4342144295990734,b,0,-0.22070117,-1.6234875,70,Mfou,4.2375,4.475,hidden,70,Nothing
6928,hidden,a,a,-0.26916915,-2.3335307,0.5961628533428918,0.4038371466571082,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,0.5657855704009266,0.4342144295990734,a,0,-0.22070117,-1.6234875,70,Āvadattūr,10.975,10.25,hidden,70,Nothing
6929,hidden,a,a,-5.0,-5.1,0.5047168412005099,0.4952831587994901,0,1,xx. This means its answer has been hidden from you,Nothing,b,1,0,0.5657855704009266,0.4342144295990734,b,1,-0.22070117,-1.6234875,70,Dori,13.125,12.25,hidden,70,Nothing
6930,hidden,a,a,-5.0,-5.1,0.5047168412005099,0.4952831587994901,0,1,xx. This means its answer has been hidden from you,Nothing,b,1,0,0.5657855704009266,0.4342144295990734,b,1,-0.22070117,-1.6234875,70,Aziylal,30.0,28.0,hidden,70,Nothing
6931,hidden,b,b,-5.83533,-0.018832335,0.2502175441289424,0.7497824558710576,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,0.5657855704009266,0.4342144295990734,a,1,-0.22070117,-1.6234875,70,Florence,36.975,39.15,hidden,70,Nothing
6932,hidden,b,a,-1.3517138,-0.4133745,0.4558539651360903,0.5441460348639097,1,0,xx. This means its answer has been hidden from you,Nothing,a,0,1,0.5657855704009266,0.4342144295990734,a,1,-0.22070117,-1.6234875,70,Onga,31.6875,29.575,hidden,70,Nothing
6933,hidden,b,b,-3.8296113,-0.1629242,0.3336266035250467,0.6663733964749532,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,0.5657855704009266,0.4342144295990734,a,1,-0.22070117,-1.6234875,70,Glendale,45.8,48.5,hidden,70,Nothing
6934,hidden,b,b,-7.201873,-0.016417537,0.204932507545825,0.795067492454175,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,0.5657855704009266,0.4342144295990734,a,1,-0.22070117,-1.6234875,70,Daireaux,-34.3125,-32.025,hidden,70,Nothing
6935,hidden,a,b,-0.026205925,-4.7680273,0.7098556904828762,0.2901443095171238,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,0.5657855704009266,0.4342144295990734,a,0,-0.22070117,-1.6234875,70,Portsmouth,40.4,37.7,hidden,70,Nothing
6936,hidden,b,b,-10.294081,-0.006406721,0.1255302849737361,0.8744697150262638,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,0.5657855704009266,0.4342144295990734,a,1,-0.22070117,-1.6234875,70,Khmilnyk,52.6875,55.775,hidden,70,Nothing
6937,hidden,b,b,-3.1338463,-0.07917405,0.359772140670471,0.640227859329529,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,0.5657855704009266,0.4342144295990734,a,1,-0.22070117,-1.6234875,70,Creve Coeur,36.275,33.85,hidden,70,Nothing
6938,hidden,b,a,-4.417013,-0.17018707,0.3097500895800548,0.6902499104199451,1,0,xx. This means its answer has been hidden from you,Nothing,a,0,1,0.5657855704009266,0.4342144295990734,a,1,-0.22070117,-1.6234875,70,Selydove,45.1875,42.175,hidden,70,Nothing
6939,hidden,a,a,-5.0,-5.1,0.5047168412005099,0.4952831587994901,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,0.5657855704009266,0.4342144295990734,a,0,-0.22070117,-1.6234875,70,Nandi Hills,0.1,0.1,hidden,70,Nothing
6940,hidden,b,b,-10.303634,-0.018340174,0.1255795966848243,0.8744204033151757,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,0.5657855704009266,0.4342144295990734,a,1,-0.22070117,-1.6234875,70,Rouiba,34.4125,32.125,hidden,70,Nothing
6941,hidden,a,b,-0.0676128,-4.1381845,0.683095107915171,0.3169048920848289,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,0.5657855704009266,0.4342144295990734,a,0,-0.22070117,-1.6234875,70,Robāţ Karīm,33.275,31.05,hidden,70,Nothing
6942,hidden,a,a,-0.03005285,-5.283028,0.729310544829376,0.270689455170624,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,0.5657855704009266,0.4342144295990734,a,0,-0.22070117,-1.6234875,70,Pai Bigha,26.6625,28.225,hidden,70,Nothing
6943,hidden,b,b,-1.1235459,-0.48527077,0.4699290175771485,0.5300709824228516,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,0.5657855704009266,0.4342144295990734,a,1,-0.22070117,-1.6234875,70,Amparihy,-14.7125,-13.725,hidden,70,Nothing
6944,hidden,a,b,-0.37687427,-1.9130528,0.5719581873276033,0.4280418126723967,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,0.5657855704009266,0.4342144295990734,a,0,-0.22070117,-1.6234875,70,Douar Toulal,31.775,29.65,hidden,70,Nothing
6945,hidden,b,a,-2.7864296,-0.32971874,0.3861486613676183,0.6138513386323817,1,0,xx. This means its answer has been hidden from you,Nothing,a,0,1,0.5657855704009266,0.4342144295990734,a,1,-0.22070117,-1.6234875,70,Anklam,50.4375,47.075,hidden,70,Nothing
6946,hidden,b,b,-8.734796,-0.006401865,0.1615328578444088,0.838467142155591,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,0.5657855704009266,0.4342144295990734,a,1,-0.22070117,-1.6234875,70,Chambly,52.275,55.35,hidden,70,Nothing
6947,hidden,b,b,-1.3006175,-0.4671824,0.460767835228693,0.539232164771307,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,0.5657855704009266,0.4342144295990734,a,1,-0.22070117,-1.6234875,70,Bin-Houyé,7.225,7.65,hidden,70,Nothing
6948,hidden,a,a,-0.05852827,-3.004924,0.6355088447615312,0.3644911552384687,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,0.5657855704009266,0.4342144295990734,a,0,-0.22070117,-1.6234875,70,Sever do Vouga,38.1625,35.625,hidden,70,Nothing
6949,hidden,b,b,-8.002755,-0.008690749,0.1811887912587961,0.8188112087412037,1,1,xx. This means its answer has been hidden from you,Nothing,b,1,1,0.5657855704009266,0.4342144295990734,b,0,-0.22070117,-1.6234875,70,Lincoln,56.525,59.85,hidden,70,Nothing
6950,hidden,a,a,-0.24324307,-1.690051,0.5678249888228398,0.4321750111771602,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,0.5657855704009266,0.4342144295990734,a,0,-0.22070117,-1.6234875,70,Moba,-7.45,-7.9,hidden,70,Nothing
6951,hidden,b,b,-3.6304321,-0.09133916,0.339000077882151,0.6609999221178491,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,0.5657855704009266,0.4342144295990734,a,1,-0.22070117,-1.6234875,70,Marseille,40.5875,37.875,hidden,70,Nothing
6952,hidden,a,b,-5.0,-5.1,0.5047168412005099,0.4952831587994901,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,0.5657855704009266,0.4342144295990734,a,0,-0.22070117,-1.6234875,70,Nhân Trạch,20.2,21.4,hidden,70,Nothing
6953,hidden,b,b,-8.7483,-0.008095901,0.1612312851432355,0.8387687148567644,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,0.5657855704009266,0.4342144295990734,a,1,-0.22070117,-1.6234875,70,Ledbury,55.2625,58.525,hidden,70,Nothing
6954,hidden,a,a,-5.0,-5.1,0.5047168412005099,0.4952831587994901,0,1,xx. This means its answer has been hidden from you,Nothing,b,1,0,0.5657855704009266,0.4342144295990734,b,1,-0.22070117,-1.6234875,70,Herrsching am Ammersee,45.0,42.0,hidden,70,Nothing
6955,hidden,a,a,-0.08413136,-2.79957,0.6253564843546275,0.3746435156453723,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,0.5657855704009266,0.4342144295990734,a,0,-0.22070117,-1.6234875,70,Chino,31.875,29.75,hidden,70,Nothing
6956,hidden,a,a,-0.27412033,-2.6383018,0.6097049060712695,0.3902950939287306,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,0.5657855704009266,0.4342144295990734,a,0,-0.22070117,-1.6234875,70,Valderrama,11.6875,12.375,hidden,70,Nothing
6957,hidden,b,a,-4.555266,-0.17442167,0.3043698817072341,0.6956301182927659,1,0,xx. This means its answer has been hidden from you,Nothing,a,0,1,0.5657855704009266,0.4342144295990734,a,1,-0.22070117,-1.6234875,70,Gurabo al Medio,20.7125,21.925,hidden,70,Nothing
6958,hidden,b,b,-4.7193623,-0.056093056,0.2932063515319366,0.7067936484680634,1,1,xx. This means its answer has been hidden from you,Nothing,b,1,1,0.5657855704009266,0.4342144295990734,b,0,-0.22070117,-1.6234875,70,Payshamba Shahri,42.5,45.0,hidden,70,Nothing
6959,hidden,b,a,-3.0537262,-0.05734264,0.3623092339150887,0.6376907660849114,1,0,xx. This means its answer has been hidden from you,Nothing,a,0,1,0.5657855704009266,0.4342144295990734,a,1,-0.22070117,-1.6234875,70,Brooks,47.4375,44.275,hidden,70,Nothing
6960,hidden,a,a,-0.03195525,-6.7042575,0.7788409888846886,0.2211590111153114,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,0.5657855704009266,0.4342144295990734,a,0,-0.22070117,-1.6234875,70,Nallıhan,37.6875,35.175,hidden,70,Nothing
6961,hidden,a,a,-0.031160682,-7.169497,0.793615132441205,0.2063848675587949,0,1,xx. This means its answer has been hidden from you,Nothing,b,1,0,0.5657855704009266,0.4342144295990734,b,1,-0.22070117,-1.6234875,70,Squinzano,42.925,45.45,hidden,70,Nothing
6962,hidden,b,b,-5.8967276,-0.02473376,0.2482582399923834,0.7517417600076166,1,1,xx. This means its answer has been hidden from you,Nothing,b,1,1,0.5657855704009266,0.4342144295990734,b,0,-0.22070117,-1.6234875,70,Port St. John,30.275,32.05,hidden,70,Nothing
6963,hidden,a,b,-0.065183215,-3.0897803,0.6389197657900485,0.3610802342099516,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,0.5657855704009266,0.4342144295990734,a,0,-0.22070117,-1.6234875,70,Siparia,9.475,8.85,hidden,70,Nothing
6964,hidden,b,b,-2.0574682,-0.29269767,0.4175167973544668,0.5824832026455331,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,0.5657855704009266,0.4342144295990734,a,1,-0.22070117,-1.6234875,70,Gokavaram,18.375,19.45,hidden,70,Nothing
6965,hidden,b,b,-3.5152996,-0.25519815,0.3508936280281907,0.6491063719718092,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,0.5657855704009266,0.4342144295990734,a,1,-0.22070117,-1.6234875,70,Bathurst,50.575,53.55,hidden,70,Nothing
6966,hidden,a,b,-0.05928263,-3.2524588,0.6462248736415234,0.3537751263584767,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,0.5657855704009266,0.4342144295990734,a,0,-0.22070117,-1.6234875,70,Frei Miguelinho,-8.4875,-8.975,hidden,70,Nothing
6967,hidden,b,a,-0.7104812,-0.9217544,0.5099643975237147,0.4900356024762852,1,0,xx. This means its answer has been hidden from you,Nothing,b,1,0,0.5657855704009266,0.4342144295990734,b,0,-0.22070117,-1.6234875,70,Goba,6.5625,6.125,hidden,70,Nothing
6968,hidden,a,a,-0.53686804,-1.3169737,0.5367311462471928,0.4632688537528072,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,0.5657855704009266,0.4342144295990734,a,0,-0.22070117,-1.6234875,70,Algarrobo,-31.3125,-29.225,hidden,70,Nothing
6969,hidden,a,b,-0.36334914,-1.4810402,0.5525267540900615,0.4474732459099385,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,0.5657855704009266,0.4342144295990734,a,0,-0.22070117,-1.6234875,70,Benāpol,24.45,25.9,hidden,70,Nothing
6970,hidden,b,b,-1.1789566,-0.39773718,0.4632166018279243,0.5367833981720757,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,0.5657855704009266,0.4342144295990734,a,1,-0.22070117,-1.6234875,70,Türkmenabat,41.5375,43.975,hidden,70,Nothing
6971,hidden,b,a,-1.2289693,-0.5064351,0.4659708846928371,0.5340291153071628,1,0,xx. This means its answer has been hidden from you,Nothing,a,0,1,0.5657855704009266,0.4342144295990734,a,1,-0.22070117,-1.6234875,70,Toui,8.15,7.6,hidden,70,Nothing
6972,hidden,a,b,-0.8048336,-1.0224698,0.5102644162047508,0.4897355837952492,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,0.5657855704009266,0.4342144295990734,a,0,-0.22070117,-1.6234875,70,São Miguel do Guamá,-1.7,-1.8,hidden,70,Nothing
6973,hidden,a,b,-0.04715152,-4.260027,0.688878663792719,0.3111213362072809,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,0.5657855704009266,0.4342144295990734,a,0,-0.22070117,-1.6234875,70,Goulmima,33.675,35.65,hidden,70,Nothing
6974,hidden,a,a,-0.036354978,-4.1534815,0.6849935537874617,0.3150064462125381,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,0.5657855704009266,0.4342144295990734,a,0,-0.22070117,-1.6234875,70,Goianinha,-5.9,-5.5,hidden,70,Nothing
6975,hidden,a,b,-0.6093821,-0.95525306,0.5163088804573724,0.4836911195426276,0,0,xx. This means its answer has been hidden from you,Nothing,b,1,1,0.5657855704009266,0.4342144295990734,b,1,-0.22070117,-1.6234875,70,Kāramadai,10.5,9.8,hidden,70,Nothing
6976,hidden,a,b,-0.045513198,-3.7320366,0.6672049540332119,0.332795045966788,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,0.5657855704009266,0.4342144295990734,a,0,-0.22070117,-1.6234875,70,Cómbita,6.15,6.5,hidden,70,Nothing
6977,hidden,b,b,-8.692041,-0.030923773,0.1632594952815026,0.8367405047184974,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,0.5657855704009266,0.4342144295990734,a,1,-0.22070117,-1.6234875,70,Cervelló,43.9875,46.575,hidden,70,Nothing
6978,hidden,b,b,-5.2113914,-0.021419391,0.2730426099597013,0.7269573900402988,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,0.5657855704009266,0.4342144295990734,a,1,-0.22070117,-1.6234875,70,Maurepas,51.8375,54.875,hidden,70,Nothing
6979,hidden,a,a,-0.21828912,-1.9801757,0.5823508633868981,0.4176491366131019,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,0.5657855704009266,0.4342144295990734,a,0,-0.22070117,-1.6234875,70,San Carlos,-16.3125,-15.225,hidden,70,Nothing
6980,hidden,b,b,-3.6641002,-0.046454865,0.3356869228990838,0.6643130771009162,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,0.5657855704009266,0.4342144295990734,a,1,-0.22070117,-1.6234875,70,Kingswood,48.275,45.05,hidden,70,Nothing
6981,hidden,b,a,-3.6744971,-0.05897284,0.3357761744834036,0.6642238255165963,1,0,xx. This means its answer has been hidden from you,Nothing,a,0,1,0.5657855704009266,0.4342144295990734,a,1,-0.22070117,-1.6234875,70,Galatge,15.375,14.35,hidden,70,Nothing
6982,hidden,b,b,-3.675102,-0.03623174,0.3347944577686345,0.6652055422313654,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,0.5657855704009266,0.4342144295990734,a,1,-0.22070117,-1.6234875,70,Japurá,-24.9625,-26.425,hidden,70,Nothing
6983,hidden,b,b,-6.6270285,-0.11338691,0.2263584269940554,0.7736415730059445,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,0.5657855704009266,0.4342144295990734,a,1,-0.22070117,-1.6234875,70,Tolentino,45.9,48.6,hidden,70,Nothing
6984,hidden,a,b,-0.13865598,-2.3065789,0.600858160669647,0.3991418393303529,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,0.5657855704009266,0.4342144295990734,a,0,-0.22070117,-1.6234875,70,Sabaneta,5.8125,5.425,hidden,70,Nothing
6985,hidden,a,a,-0.17710823,-4.3571773,0.6875504682247743,0.3124495317752257,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,0.5657855704009266,0.4342144295990734,a,0,-0.22070117,-1.6234875,70,Tibaná,4.975,4.65,hidden,70,Nothing
6986,hidden,b,b,-5.904044,-0.019247781,0.2478077108001036,0.7521922891998964,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,0.5657855704009266,0.4342144295990734,a,1,-0.22070117,-1.6234875,70,Caransebeş,42.5625,39.725,hidden,70,Nothing
6987,hidden,b,b,-4.949485,-0.030020807,0.2832898775011829,0.7167101224988172,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,0.5657855704009266,0.4342144295990734,a,1,-0.22070117,-1.6234875,70,Gorakhpur,31.25,33.1,hidden,70,Nothing
6988,hidden,a,b,-0.2250842,-2.6322498,0.6116331254434373,0.3883668745565628,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,0.5657855704009266,0.4342144295990734,a,0,-0.22070117,-1.6234875,70,Machilīpatnam,15.1875,14.175,hidden,70,Nothing
6989,hidden,a,a,-0.37374774,-2.2829733,0.5890964090411182,0.4109035909588818,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,0.5657855704009266,0.4342144295990734,a,0,-0.22070117,-1.6234875,70,Nanbei,33.1,30.9,hidden,70,Nothing
6990,hidden,b,b,-11.649933,-0.028534092,0.1004064343638255,0.8995935656361743,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,0.5657855704009266,0.4342144295990734,a,1,-0.22070117,-1.6234875,70,Tarquinia,44.85,47.5,hidden,70,Nothing
6991,hidden,a,a,-0.08112319,-2.7836835,0.6247870264180013,0.3752129735819986,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,0.5657855704009266,0.4342144295990734,a,0,-0.22070117,-1.6234875,70,Rabaul,-3.9375,-3.675,hidden,70,Nothing
6992,hidden,b,a,-2.9198253,-0.13987242,0.3717960528800603,0.6282039471199398,1,0,xx. This means its answer has been hidden from you,Nothing,a,0,1,0.5657855704009266,0.4342144295990734,a,1,-0.22070117,-1.6234875,70,Dickinson,27.65,25.8,hidden,70,Nothing
6993,hidden,b,b,-50.0,-0.0042963587,8.00201841034527e-05,0.9999199798158964,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,0.5657855704009266,0.4342144295990734,a,1,-0.22070117,-1.6234875,70,Teramo,40.025,37.35,hidden,70,Nothing
6994,hidden,a,a,-0.010563648,-5.0266924,0.7203985465691163,0.2796014534308836,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,0.5657855704009266,0.4342144295990734,a,0,-0.22070117,-1.6234875,70,Luquembo,-10.0375,-9.375,hidden,70,Nothing
6995,hidden,a,a,-0.10244989,-3.196032,0.6419171215950954,0.3580828784049047,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,0.5657855704009266,0.4342144295990734,a,0,-0.22070117,-1.6234875,70,Bamako,11.8125,11.025,hidden,70,Nothing
6996,hidden,b,b,-3.0665824,-0.070442975,0.3623198764837729,0.637680123516227,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,0.5657855704009266,0.4342144295990734,a,1,-0.22070117,-1.6234875,70,Chavkandak,42.3875,44.875,hidden,70,Nothing
6997,hidden,a,a,-0.0036157488,-6.8333735,0.7839158114982382,0.2160841885017618,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,0.5657855704009266,0.4342144295990734,a,0,-0.22070117,-1.6234875,70,Bratunac,46.9625,49.725,hidden,70,Nothing
6998,hidden,b,b,-0.9324186,-0.70001197,0.489039179390934,0.5109608206090659,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,0.5657855704009266,0.4342144295990734,a,1,-0.22070117,-1.6234875,70,Madison Heights,39.85,37.2,hidden,70,Nothing
6999,hidden,a,a,-5.0,-5.1,0.5047168412005099,0.4952831587994901,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,0.5657855704009266,0.4342144295990734,a,0,-0.22070117,-1.6234875,70,Nanyuki,0.0,0.0,hidden,70,Nothing
7000,shown,b,a,-0.18871863,-1.990858,0.5841969105890553,0.4158030894109447,1,0,b,Same,b,1,0,0.0883444513300706,0.9116555486699294,b,0,-12.376825,-0.006525162,70,Ban Pa Sak,17.8625,18.925,shown,70,Same
7001,shown,a,a,-0.026613792,-4.7571435,0.7094166946788254,0.2905833053211745,0,1,a,Same,a,0,1,0.694834660542178,0.3051653394578218,a,0,-0.03604398,-4.396991,70,The Nation / La Nation,48.225,51.05,shown,70,Same
7002,shown,b,b,-11.68395,-0.009039313,0.0994981348427902,0.9005018651572096,1,1,b,Same,b,1,1,0.0883444513300706,0.9116555486699294,b,0,-12.376825,-0.006525162,70,Mealhada,37.875,35.35,shown,70,Same
7003,shown,b,a,-4.5926824,-0.12998997,0.3011100580960252,0.6988899419039748,1,0,b,Same,b,1,0,0.0883444513300706,0.9116555486699294,b,0,-12.376825,-0.006525162,70,Lower Pottsgrove,37.775,35.25,shown,70,Same
7004,shown,a,a,-0.074617416,-3.5363026,0.6577195395367842,0.3422804604632157,0,1,a,Same,a,0,1,0.694834660542178,0.3051653394578218,a,0,-0.03604398,-4.396991,70,Bayugan,8.1625,7.625,shown,70,Same
7005,shown,a,a,-0.28643203,-2.3008974,0.5938942804171858,0.4061057195828141,0,1,a,Same,a,0,1,0.694834660542178,0.3051653394578218,a,0,-0.03604398,-4.396991,70,Castel Volturno,38.4375,35.875,shown,70,Same
7006,shown,b,a,-1.8368762,-0.943764,0.4579714732230949,0.5420285267769052,1,0,b,Same,b,1,0,0.0883444513300706,0.9116555486699294,b,0,-12.376825,-0.006525162,70,Zdzieszowice,47.25,44.1,shown,70,Same
7007,shown,a,a,-0.1517706,-2.821601,0.6233382138219067,0.3766617861780933,0,1,a,Same,a,0,1,0.694834660542178,0.3051653394578218,a,0,-0.03604398,-4.396991,70,Tortolì,42.4,44.9,shown,70,Same
7008,shown,b,b,-9.429392,-0.009851054,0.144640329056815,0.8553596709431849,1,1,b,Same,b,1,1,0.0883444513300706,0.9116555486699294,b,0,-12.376825,-0.006525162,70,Svobodnyy,48.1875,44.975,shown,70,Same
7009,shown,a,a,-0.064877816,-3.0532506,0.6373414821914811,0.3626585178085188,0,1,a,Same,a,0,1,0.694834660542178,0.3051653394578218,a,0,-0.03604398,-4.396991,70,Paraibuna,-24.8625,-26.325,shown,70,Same
7010,shown,a,a,-0.14268191,-3.5076568,0.6535998994263627,0.3464001005736374,0,1,a,Same,a,0,1,0.694834660542178,0.3051653394578218,a,0,-0.03604398,-4.396991,70,Los Alamos,38.1375,40.375,shown,70,Same
7011,shown,a,a,-0.036403373,-4.2058825,0.687121065447567,0.312878934552433,0,1,a,Same,a,0,1,0.694834660542178,0.3051653394578218,a,0,-0.03604398,-4.396991,70,Tocaima,4.2125,3.925,shown,70,Same
7012,shown,a,a,-5.0,-5.1,0.5047168412005099,0.4952831587994901,0,1,a,Same,a,0,1,0.694834660542178,0.3051653394578218,a,0,-0.03604398,-4.396991,70,Santa Barbara,15.0,14.0,shown,70,Same
7013,shown,b,a,-0.8441354,-1.222828,0.5178552627530741,0.4821447372469258,1,0,b,Same,b,1,0,0.0883444513300706,0.9116555486699294,b,0,-12.376825,-0.006525162,70,Zamalkā,35.6,37.7,shown,70,Same
7014,shown,a,a,-0.022673648,-5.4620504,0.7361974596758836,0.2638025403241164,0,1,a,Same,a,0,1,0.5047168412005099,0.4952831587994901,a,0,-5.0,-5.1,70,Qādiān,33.7875,35.775,shown,70,Same
7015,shown,a,a,-0.09536655,-2.6249533,0.617105503601242,0.3828944963987581,0,1,a,Same,a,0,1,0.694834660542178,0.3051653394578218,a,0,-0.03604398,-4.396991,70,Jiamusi,49.725,52.65,shown,70,Same
7016,shown,b,b,-0.48707363,-1.0800302,0.5279405117416179,0.472059488258382,1,1,b,Same,b,1,1,0.0883444513300706,0.9116555486699294,b,0,-12.376825,-0.006525162,70,Marib,16.4625,17.425,shown,70,Same
7017,shown,a,a,-0.069022544,-5.2922587,0.7282013897907548,0.2717986102092453,0,1,a,Same,a,0,1,0.694834660542178,0.3051653394578218,a,0,-0.03604398,-4.396991,70,Sidi Abdellah Ben Taazizt,31.875,29.75,shown,70,Same
7018,shown,a,b,-0.74330634,-0.8789875,0.5063997052055889,0.4936002947944112,0,0,a,Same,a,0,0,0.694834660542178,0.3051653394578218,a,0,-0.03604398,-4.396991,70,San José Tenango,17.0625,15.925,shown,70,Same
7019,shown,b,b,-2.7708287,-0.07746947,0.375620041402339,0.624379958597661,1,1,b,Same,b,1,1,0.0883444513300706,0.9116555486699294,b,0,-12.376825,-0.006525162,70,Chavuttahalli,11.625,10.85,shown,70,Same
7020,shown,b,a,-3.3572505,-0.16671395,0.3538889960452104,0.6461110039547895,1,0,b,Same,b,1,0,0.0883444513300706,0.9116555486699294,b,0,-12.376825,-0.006525162,70,Burton upon Trent,49.5,46.2,shown,70,Same
7021,shown,b,a,-1.7631364,-0.2524705,0.4292207194300881,0.5707792805699119,1,0,b,Same,b,1,0,0.0883444513300706,0.9116555486699294,b,0,-12.376825,-0.006525162,70,Corby,49.2125,45.925,shown,70,Same
7022,shown,b,b,-6.9737396,-0.003143253,0.2116168527581439,0.788383147241856,1,1,b,Same,b,1,1,0.0883444513300706,0.9116555486699294,b,0,-12.376825,-0.006525162,70,Quyang,24.9375,23.275,shown,70,Same
